entry_time,exit_time,entry_price,exit_price,return,year
2021-06-11 12:15:00,2021-06-11 12:45:00,98.64361907,98.60082677,-0.0004338070764580892,2021
2021-06-11 13:15:00,2021-06-11 15:15:00,98.63287016,98.53586051,-0.0009835428072063896,2021
2021-06-11 15:45:00,2021-06-12 10:30:00,98.4648593,98.36102347,-0.001054547081447911,2021
2021-06-12 10:45:00,2021-06-12 11:45:00,98.36626281,98.27359495,-0.0009420695404377102,2021
2021-06-12 12:00:00,2021-06-12 14:00:00,98.2902135,98.28038069,-0.00010003854554646797,2021
2021-06-12 14:30:00,2021-06-13 10:45:00,98.28826123,98.59151828,0.003085384217860572,2021
2021-06-13 15:30:00,2021-06-14 10:30:00,98.65747311,98.55400265,-0.0010487848182025765,2021
2021-06-14 10:45:00,2021-06-14 14:45:00,98.56052227,98.68884844,0.0013020037540837396,2021
2021-06-14 15:15:00,2021-06-15 11:15:00,98.72233704,98.85054736,0.0012986961597966013,2021
2021-06-15 11:30:00,2021-06-16 10:30:00,98.85284738,98.7163102,-0.0013812164608181952,2021
2021-06-16 11:00:00,2021-06-16 11:45:00,98.68385461,98.62358223,-0.0006107623201201249,2021
2021-06-16 12:45:00,2021-06-16 15:00:00,98.59132786,98.86990638,0.0028255884776760363,2021
2021-06-19 09:45:00,2021-06-20 10:00:00,99.92245966,100.5732264,0.00651271738320212,2021
2021-06-20 10:15:00,2021-06-20 11:30:00,100.5793592,100.6222299,0.0004262375535197743,2021
2021-06-20 12:00:00,2021-06-20 13:45:00,100.6228444,100.7355375,0.0011199554203816695,2021
2021-06-20 15:45:00,2021-06-21 11:30:00,100.7704151,100.5033943,-0.0026497935900632943,2021
2021-06-21 11:45:00,2021-06-21 12:15:00,100.5136681,100.4915087,-0.00022046155929719485,2021
2021-06-21 13:15:00,2021-06-21 14:00:00,100.4451999,100.4009034,-0.0004410016610460398,2021
2021-06-21 14:15:00,2021-06-21 15:30:00,100.4037791,100.3290857,-0.0007439301654732339,2021
2021-06-22 10:30:00,2021-06-22 12:15:00,100.286153,100.1213968,-0.0016428609042366932,2021
2021-06-22 12:45:00,2021-06-22 14:00:00,100.1634957,99.86271957,-0.003002851766484451,2021
2021-06-22 15:15:00,2021-06-23 13:15:00,99.82590483,99.86468632,0.0003884912444925864,2021
2021-06-23 13:30:00,2021-06-23 14:00:00,99.88040493,99.83518528,-0.00045273795227086333,2021
2021-06-23 14:30:00,2021-06-23 15:00:00,99.77047222,99.70067067,-0.0006996213252964416,2021
2021-06-23 15:30:00,2021-06-24 10:15:00,99.66040303,99.69609753,0.00035816130493933937,2021
2021-06-24 10:30:00,2021-06-24 12:45:00,99.73101952,99.59872939,-0.0013264692433377946,2021
2021-06-24 13:30:00,2021-06-25 09:45:00,99.54729014,99.40917952,-0.0013873870379170743,2021
2021-06-25 10:15:00,2021-06-25 13:00:00,99.34327569,98.99560953,-0.0034996446169632323,2021
2021-06-25 13:15:00,2021-06-25 15:45:00,99.03933344,99.12251266,0.0008398604585762569,2021
2021-06-26 09:45:00,2021-06-26 11:00:00,99.14817943,99.30710981,0.0016029581270547496,2021
2021-06-26 11:30:00,2021-06-26 13:00:00,99.18366733,99.09068433,-0.0009374829798401628,2021
2021-06-26 13:45:00,2021-06-26 14:30:00,99.07253583,99.04326621,-0.00029543626550785127,2021
2021-06-26 15:00:00,2021-06-27 09:30:00,99.062748,98.98946276,-0.000739786059639736,2021
2021-06-27 10:15:00,2021-06-27 10:45:00,98.9222293,98.90636932,-0.00016032776568250957,2021
2021-06-27 11:00:00,2021-06-27 12:00:00,98.94176827,98.8575774,-0.0008509133349047682,2021
2021-06-27 12:30:00,2021-06-27 15:30:00,98.82593387,97.8266722,-0.010111330405584314,2021
2021-07-08 15:45:00,2021-07-09 10:15:00,99.78980149,99.69766856,-0.0009232699997828739,2021
2021-07-09 10:30:00,2021-07-09 11:30:00,99.70167197,98.95509271,-0.007488131796071065,2021
2021-07-09 11:45:00,2021-07-09 15:00:00,99.0162123,99.10049197,0.0008511704097974932,2021
2021-07-09 15:15:00,2021-07-10 09:45:00,99.14242314,99.24873201,0.0010722843625666939,2021
2021-07-10 15:30:00,2021-07-11 10:30:00,99.48961973,99.48178511,-7.874811484111616e-05,2021
2021-07-11 11:00:00,2021-07-11 15:30:00,99.49705045,99.62382686,0.0012741725450816199,2021
2021-07-11 15:45:00,2021-07-12 11:45:00,99.63980516,99.76355029,0.0012419246485006195,2021
2021-07-12 12:00:00,2021-07-13 11:15:00,99.79821875,99.89150904,0.0009347891291897309,2021
2021-07-13 11:30:00,2021-07-13 12:30:00,99.95804087,99.95346125,-4.581542375322494e-05,2021
2021-07-13 12:45:00,2021-07-13 14:30:00,99.95715998,100.0187122,0.000615786002846735,2021
2021-07-13 14:45:00,2021-07-14 12:00:00,100.0645745,100.0664972,1.9214592273056563e-05,2021
2021-07-14 12:15:00,2021-07-14 13:15:00,100.0901315,100.0611399,-0.0002896549296670439,2021
2021-07-14 13:30:00,2021-07-14 14:45:00,100.0740272,99.99937172,-0.0007460025551965006,2021
2021-07-15 10:00:00,2021-07-15 11:45:00,99.84221146,99.85534031,0.00013149598559584108,2021
2021-07-15 12:15:00,2021-07-15 13:30:00,99.88662683,100.043785,0.0015733654743139397,2021
2021-07-15 13:45:00,2021-07-16 11:15:00,100.0414711,99.84442217,-0.001969672455166386,2021
2021-07-16 12:30:00,2021-07-16 13:00:00,99.53626764,99.52755136,-8.756888525824952e-05,2021
2021-07-16 13:15:00,2021-07-16 13:45:00,99.52872943,100.1521487,0.006263711729972995,2021
2021-07-17 12:00:00,2021-07-17 13:15:00,99.61055376,99.53437823,-0.0007647335259628862,2021
2021-07-17 13:30:00,2021-07-17 14:30:00,99.59947984,99.51352013,-0.0008630538044785571,2021
2021-07-17 15:00:00,2021-07-17 15:30:00,99.51063481,99.50764013,-3.0094069902361138e-05,2021
2021-07-17 15:45:00,2021-07-18 11:30:00,99.51470513,99.44619833,-0.0006884088126523742,2021
2021-07-18 12:30:00,2021-07-18 13:00:00,99.3504597,99.33668873,-0.00013861002799160616,2021
2021-07-18 13:15:00,2021-07-18 13:45:00,99.3431361,99.33014047,-0.00013081558032263307,2021
2021-07-18 14:15:00,2021-07-19 10:00:00,99.34668401,99.16718257,-0.0018068186350532012,2021
2021-07-19 10:15:00,2021-07-19 11:15:00,99.19943688,99.15572791,-0.0004406171181482749,2021
2021-07-19 11:30:00,2021-07-19 13:45:00,99.17387859,99.30260811,0.0012980184079739454,2021
2021-07-19 14:30:00,2021-07-19 15:15:00,99.32172585,99.32060571,-1.1277895046885309e-05,2021
2021-07-19 15:45:00,2021-07-20 10:00:00,99.29669971,99.23376413,-0.0006338134115615847,2021
2021-07-20 10:45:00,2021-07-20 11:15:00,99.23368147,99.20357797,-0.00030335970160591503,2021
2021-07-20 11:30:00,2021-07-20 12:30:00,99.21860881,99.16440862,-0.0005462704088483488,2021
2021-07-20 13:15:00,2021-07-20 13:45:00,99.14660479,99.14064012,-6.016010344107055e-05,2021
2021-07-20 14:30:00,2021-07-20 15:30:00,99.09231682,99.10706297,0.0001488122437059765,2021
2021-07-20 15:45:00,2021-07-21 11:30:00,99.16488855,99.04337827,-0.0012253357188893388,2021
2021-07-21 12:00:00,2021-07-21 13:00:00,99.09654835,99.23799106,0.0014273222665680528,2021
2021-07-21 14:15:00,2021-07-21 14:45:00,99.14632174,99.13556579,-0.00010848561813730098,2021
2021-07-21 15:45:00,2021-07-22 11:00:00,99.07165937,99.02578864,-0.0004630055688145107,2021
2021-07-22 11:45:00,2021-07-22 12:15:00,98.99795566,98.81138331,-0.0018846081088863347,2021
2021-07-22 12:30:00,2021-07-22 13:15:00,98.83752805,98.84746382,0.00010052628992271175,2021
2021-07-22 13:30:00,2021-07-22 14:00:00,98.85364765,98.80821672,-0.00045957767952930844,2021
2021-07-22 14:15:00,2021-07-22 15:30:00,98.8383313,98.81541257,-0.00023188098886880394,2021
2021-07-23 09:30:00,2021-07-23 10:00:00,98.78243283,98.78128835,-1.1585865697166742e-05,2021
2021-07-23 10:45:00,2021-07-23 12:30:00,98.74214506,98.74164157,-5.0990385077606574e-06,2021
2021-07-23 12:45:00,2021-07-23 13:30:00,98.78545044,98.85031359,0.000656606309037281,2021
2021-07-23 13:45:00,2021-07-24 09:30:00,98.82494827,98.61958431,-0.002078057854772907,2021
2021-07-25 13:30:00,2021-07-25 14:30:00,98.70142004,98.65144659,-0.0005063093315146185,2021
2021-07-26 10:30:00,2021-07-26 12:15:00,98.65447716,98.75451614,0.0010140338571534109,2021
2021-07-26 12:30:00,2021-07-27 13:00:00,98.71155068,98.92486801,0.002161016907651676,2021
2021-07-27 13:15:00,2021-07-27 13:45:00,98.93517077,98.88875662,-0.0004691370079898628,2021
2021-07-27 14:15:00,2021-07-27 15:15:00,98.8665835,98.79046902,-0.0007698706408723134,2021
2021-08-14 10:30:00,2021-08-14 12:00:00,98.59058984,98.50142095,-0.0009044361144884138,2021
2021-08-15 11:45:00,2021-08-15 12:30:00,98.54510548,98.50260056,-0.0004313245167577139,2021
2021-08-15 12:45:00,2021-08-16 09:45:00,98.536878,98.55581423,0.00019217404066723348,2021
2021-08-16 10:00:00,2021-08-16 11:00:00,98.653339,98.68115754,0.0002819827517444533,2021
2021-08-16 11:30:00,2021-08-16 12:45:00,98.67679288,98.72095396,0.0004475325830027035,2021
2021-08-16 13:15:00,2021-08-16 14:00:00,98.73316436,98.71564204,-0.00017747147185628447,2021
2021-08-16 14:15:00,2021-08-18 10:15:00,98.72663879,99.33958075,0.0062084759241503255,2021
2021-08-18 11:15:00,2021-08-18 12:30:00,99.28857576,99.03573814,-0.00254649256537985,2021
2021-08-18 12:45:00,2021-08-18 14:45:00,99.05009227,99.05590979,5.8733110355414546e-05,2021
2021-08-19 10:15:00,2021-08-19 11:00:00,98.76410403,98.80460181,0.000410045536257729,2021
2021-08-19 11:15:00,2021-08-19 12:15:00,98.85777035,98.81288079,-0.0004540822622346493,2021
2021-08-19 12:30:00,2021-08-19 14:00:00,98.83018203,99.07263989,0.002453277480824668,2021
2021-08-19 14:45:00,2021-08-21 12:00:00,98.93544374,99.21932979,0.002869406951325275,2021
2021-08-21 12:15:00,2021-08-21 12:45:00,99.3072166,99.28544915,-0.00021919303294619464,2021
2021-08-21 13:00:00,2021-08-21 13:45:00,99.29080596,99.26439751,-0.0002659707486979618,2021
2021-08-21 14:00:00,2021-08-21 14:30:00,99.29282353,99.1913581,-0.0010218808005731472,2021
2021-08-21 14:45:00,2021-08-22 09:45:00,99.22907214,99.10043999,-0.0012963151546808507,2021
2021-08-22 10:00:00,2021-08-22 11:45:00,99.17291857,99.18640258,0.0001359646382746696,2021
2021-08-22 12:45:00,2021-08-22 14:00:00,99.14440858,99.14657456,2.1846718650332786e-05,2021
2021-08-22 14:15:00,2021-08-22 15:00:00,99.17253496,99.11119955,-0.0006184717374093237,2021
2021-08-22 15:45:00,2021-08-23 10:30:00,99.02710131,98.96302694,-0.0006470387313410108,2021
2021-08-23 11:45:00,2021-08-23 13:15:00,98.91132686,99.03369315,0.0012371312152469713,2021
2021-08-23 13:30:00,2021-08-23 14:45:00,99.08950278,99.27004644,0.0018220260969604785,2021
2021-08-24 14:15:00,2021-08-24 15:15:00,99.26889173,99.22224875,-0.00046986502203394187,2021
2021-08-24 15:30:00,2021-08-25 11:45:00,99.27605867,99.47348689,0.001988679069706728,2021
2021-08-25 12:30:00,2021-08-25 13:00:00,99.41898054,99.3838149,-0.0003537115328380779,2021
2021-08-25 14:15:00,2021-08-26 11:30:00,99.44276071,99.21808422,-0.0022593549132774,2021
2021-08-26 11:45:00,2021-08-26 12:45:00,99.22511031,99.09940703,-0.001266849486055365,2021
2021-08-26 14:15:00,2021-08-26 14:45:00,98.86957075,98.84660891,-0.00023224375129588163,2021
2021-08-26 15:45:00,2021-08-27 10:45:00,98.78990638,98.76073833,-0.0002952533418526939,2021
2021-08-27 11:00:00,2021-08-27 12:30:00,98.76623295,98.75976299,-6.5507813822153e-05,2021
2021-08-27 13:00:00,2021-08-27 13:15:00,98.77865181,99.28481991,0.005124266131649651,2021
2021-08-27 15:15:00,2021-08-28 10:45:00,98.95020614,98.75690875,-0.0019534814280884336,2021
2021-08-28 11:00:00,2021-08-28 13:30:00,98.78046602,98.36551188,-0.004200771232603728,2021
2021-09-14 10:45:00,2021-09-14 12:30:00,98.53108147,98.61723219,0.0008743506994411966,2021
2021-09-14 12:45:00,2021-09-14 13:45:00,98.64720676,98.60827206,-0.00039468628944277524,2021
2021-09-14 14:00:00,2021-09-16 14:00:00,98.65507374,99.48274514,0.008389547223706731,2021
2021-09-16 14:45:00,2021-09-17 10:00:00,99.48553152,99.54100329,0.0005575863057922087,2021
2021-09-17 10:15:00,2021-09-17 11:45:00,99.55179736,99.47509465,-0.0007704804135541545,2021
2021-09-17 12:15:00,2021-09-17 13:45:00,99.46487353,99.55879174,0.0009442349511626451,2021
2021-09-17 14:00:00,2021-09-17 14:45:00,99.56206318,99.54031951,-0.0002183931239018366,2021
2021-09-17 15:15:00,2021-09-18 10:15:00,99.55187109,99.5624201,0.000105964959618432,2021
2021-09-18 10:30:00,2021-09-18 10:45:00,99.62227223,99.62475722,2.4944120871649126e-05,2021
2021-09-18 11:15:00,2021-09-18 12:00:00,99.59266198,99.5630987,-0.0002968419501222068,2021
2021-09-18 12:45:00,2021-09-18 13:30:00,99.54545084,99.56149111,0.00016113513841819327,2021
2021-09-18 14:15:00,2021-09-18 15:00:00,99.57593092,99.53473601,-0.0004137034885779557,2021
2021-09-18 15:30:00,2021-09-19 09:30:00,99.54275582,99.54001004,-2.758392589575306e-05,2021
2021-09-19 10:00:00,2021-09-19 11:00:00,99.51100836,99.48676521,-0.00024362279510121691,2021
2021-09-19 11:15:00,2021-09-19 13:45:00,99.49109296,99.54163389,0.0005079945198744234,2021
2021-09-19 14:00:00,2021-09-19 14:30:00,99.56497864,99.60418389,0.0003937654638761128,2021
2021-09-19 14:45:00,2021-09-19 15:30:00,99.57315509,99.59420416,0.00021139302034748519,2021
2021-09-20 09:30:00,2021-09-20 10:00:00,99.59752003,99.50771543,-0.000901675061517028,2021
2021-09-20 11:30:00,2021-09-20 12:30:00,99.19562176,99.19965048,4.061388928792959e-05,2021
2021-09-20 13:00:00,2021-09-20 13:30:00,99.13869357,99.10119484,-0.000378245149796317,2021
2021-09-20 13:45:00,2021-09-21 09:30:00,99.11714702,99.28995317,0.0017434536323480989,2021
2021-09-21 10:15:00,2021-09-21 11:15:00,99.25568662,99.20760663,-0.00048440539416224194,2021
2021-09-21 11:45:00,2021-09-21 13:45:00,99.17920696,99.32209591,0.0014407147866954439,2021
2021-09-21 14:00:00,2021-09-23 10:45:00,99.34174189,99.68599044,0.0034652960925648534,2021
2021-09-23 11:30:00,2021-09-23 13:00:00,99.58788527,99.49906587,-0.000891869525687796,2021
2021-09-23 13:15:00,2021-09-24 11:15:00,99.54190875,99.57548416,0.00033729923829692906,2021
2021-09-24 11:30:00,2021-09-24 12:00:00,99.59866335,99.56840426,-0.00030381020168581676,2021
2021-09-24 13:15:00,2021-09-24 13:45:00,99.42452339,99.41584643,-8.727182896282536e-05,2021
2021-09-24 14:00:00,2021-09-25 09:30:00,99.43985558,99.49839659,0.0005887077134067476,2021
2021-09-25 09:45:00,2021-09-25 11:30:00,99.50191135,99.18886709,-0.003146113031928186,2021
2021-09-25 11:45:00,2021-09-25 12:30:00,99.25908692,99.22357463,-0.000357773692081428,2021
2021-09-25 13:00:00,2021-09-25 13:45:00,99.25771735,99.25251611,-5.240136624994634e-05,2021
2021-09-25 14:00:00,2021-09-25 14:30:00,99.28004371,99.27912489,-9.254830735966796e-06,2021
2021-09-25 15:15:00,2021-09-25 15:45:00,99.16026412,99.12697192,-0.00033574134050008334,2021
2021-09-26 13:00:00,2021-09-26 14:00:00,99.18702154,99.07435731,-0.001135876733172919,2021
2021-09-26 14:15:00,2021-09-26 15:00:00,99.11590877,99.07611217,-0.0004015157656713933,2021
2021-09-26 15:30:00,2021-09-27 09:30:00,99.07343261,99.06988051,-3.5853204097368106e-05,2021
2021-09-27 10:15:00,2021-09-27 11:15:00,99.0712958,98.95281633,-0.0011959010835911254,2021
2021-09-27 11:30:00,2021-09-27 12:00:00,98.99183912,98.94025164,-0.0005211286148291424,2021
2021-09-27 12:30:00,2021-09-27 14:15:00,98.95590221,99.00799255,0.000526399525815534,2021
2021-09-27 14:45:00,2021-09-28 10:00:00,98.93234861,98.92596646,-6.451024452241004e-05,2021
2021-09-28 10:15:00,2021-09-28 11:15:00,98.98623984,99.10710498,0.0012210297127698885,2021
2021-09-28 11:30:00,2021-09-28 12:00:00,99.08394113,99.07980346,-4.175923921493044e-05,2021
2021-09-28 12:30:00,2021-09-28 14:30:00,99.09559271,99.06625329,-0.0002960718958093353,2021
2021-09-28 15:00:00,2021-09-29 10:30:00,99.02933694,98.99363459,-0.0003605229632267999,2021
2021-09-29 10:45:00,2021-09-30 10:00:00,99.02952239,99.38185592,0.0035578635693348406,2021
2021-09-30 10:30:00,2021-09-30 12:00:00,99.41158037,99.48967837,0.0007856026401484026,2021
2021-09-30 12:15:00,2021-09-30 13:30:00,99.50846604,99.52371111,0.0001532037484515499,2021
2021-09-30 13:45:00,2021-10-01 10:00:00,99.5486947,99.52839512,-0.00020391608409507002,2021
2021-10-01 11:00:00,2021-10-01 12:00:00,99.45257132,99.43410569,-0.00018567272575178862,2021
2021-10-01 13:00:00,2021-10-03 12:00:00,99.37896933,100.0425731,0.0066775070668766675,2021
2021-10-03 12:15:00,2021-10-03 14:15:00,100.0723861,99.90497838,-0.001672866277343615,2021
2021-10-03 14:30:00,2021-10-04 09:30:00,99.95642072,99.90299368,-0.0005345033327039938,2021
2021-10-04 09:45:00,2021-10-04 11:15:00,99.95417948,99.84852154,-0.0010570637521079515,2021
2021-10-04 11:30:00,2021-10-04 12:15:00,99.86125115,99.82906941,-0.00032226453834089205,2021
2021-10-04 13:00:00,2021-10-04 15:00:00,99.81627072,99.9312846,0.0011522558313426061,2021
2021-10-04 15:45:00,2021-10-05 10:15:00,99.948709,99.87303243,-0.0007571540518847405,2021
2021-10-05 10:30:00,2021-10-05 11:45:00,99.87401596,99.9419351,0.000680048152136014,2021
2021-10-05 12:00:00,2021-10-05 14:30:00,99.96716593,99.94650559,-0.00020667125858563453,2021
2021-10-05 14:45:00,2021-10-05 15:45:00,99.96404741,99.98677579,0.00022736554380165983,2021
2021-10-06 10:15:00,2021-10-06 15:15:00,99.85659594,100.0456308,0.001893063329673047,2021
2021-10-06 15:45:00,2021-10-07 10:15:00,100.0526926,100.0476511,-5.038844901615733e-05,2021
2021-10-07 10:30:00,2021-10-07 11:00:00,100.0510891,99.98927187,-0.0006178566426020305,2021
2021-10-07 11:15:00,2021-10-07 12:15:00,100.0285192,99.92433227,-0.001041572251926444,2021
2021-10-07 12:30:00,2021-10-07 14:00:00,99.93453745,100.0141989,0.0007971363257658551,2021
2021-10-07 14:30:00,2021-10-08 09:30:00,99.99688481,100.1358718,0.0013899131984370311,2021
2021-10-08 09:45:00,2021-10-08 14:00:00,100.1240836,100.1666316,0.00042495270338730444,2021
2021-10-08 14:15:00,2021-10-09 14:30:00,100.2281358,100.8755879,0.006459783920275162,2021
2021-10-09 14:45:00,2021-10-10 09:45:00,100.9018698,100.8955977,-6.216039417739202e-05,2021
2021-10-10 10:00:00,2021-10-10 10:45:00,100.9314662,100.9662331,0.00034446046717583436,2021
2021-10-10 11:30:00,2021-10-10 13:00:00,100.881915,100.8639989,-0.0001775947651272071,2021
2021-10-10 13:15:00,2021-10-10 14:30:00,100.8679496,100.8980252,0.0002981680515889413,2021
2021-10-10 14:45:00,2021-10-12 13:15:00,100.9618292,101.3130123,0.003478374973816343,2021
2021-10-12 13:30:00,2021-10-12 15:15:00,101.3281891,101.4317168,0.0010217068016268413,2021
2021-10-13 09:30:00,2021-10-13 10:45:00,101.4269621,101.3129597,-0.0011239851577887685,2021
2021-10-13 11:15:00,2021-10-13 12:00:00,101.2923394,101.2656491,-0.00026349771520824903,2021
2021-10-13 12:30:00,2021-10-13 13:45:00,101.3640748,101.3683804,4.247658757310766e-05,2021
2021-10-13 14:30:00,2021-10-13 15:00:00,101.3096606,101.3093208,-3.3540730271295315e-06,2021
2021-10-13 15:15:00,2021-10-15 10:00:00,101.3095083,101.56573,0.0025290982485204456,2021
2021-10-15 11:45:00,2021-10-15 12:30:00,101.3902477,101.3756575,-0.00014390141390295335,2021
2021-10-15 13:00:00,2021-10-15 13:45:00,101.3515196,101.2685006,-0.0008191194402181147,2021
2021-10-15 15:15:00,2021-10-15 15:45:00,101.0634447,101.055859,-7.505879126250505e-05,2021
2021-10-16 09:45:00,2021-10-16 11:00:00,101.0842689,100.8373213,-0.0024429874468825346,2021
2021-10-16 11:15:00,2021-10-16 12:30:00,100.8700559,100.7883349,-0.0008101611451570705,2021
2021-10-16 12:45:00,2021-10-16 13:15:00,100.79983,100.7902384,-9.515492238422575e-05,2021
2021-10-16 13:30:00,2021-10-16 14:00:00,100.8241543,100.8228424,-1.3011762995810065e-05,2021
2021-10-16 14:15:00,2021-10-17 09:45:00,100.8634034,100.5666753,-0.0029418807019949886,2021
2021-10-17 10:00:00,2021-10-17 10:45:00,100.6333997,100.5603421,-0.0007259776596814955,2021
2021-10-17 11:15:00,2021-10-17 12:30:00,100.5695273,100.6144294,0.0004464781848487579,2021
