timestamp,open,high,low,close
05-01-2021 13:00,99.20790982,99.23409958,99.1564612,99.18887597
05-01-2021 13:15,99.172482,99.21982411,99.08155138,99.16945705
05-01-2021 13:30,99.15070438,99.22564712,99.1283862,99.16075187
05-01-2021 13:45,99.15394637,99.2319394,99.06311282,99.13716442
05-01-2021 14:00,99.07854173,99.1256962,99.05444493,99.08876098
05-01-2021 14:15,99.06783186,99.12081213,99.01322145,99.04989884
05-01-2021 14:30,98.99699029,99.05017911,98.92641764,98.99031795
05-01-2021 14:45,98.9450618,99.00017962,98.8970849,98.96634463
05-01-2021 15:00,98.95277453,99.00503584,98.89600806,98.937773
05-01-2021 15:15,99.00898484,99.06073933,98.9058989,98.99144334
05-01-2021 15:30,98.91449545,98.96849082,98.84327442,98.93849148
05-01-2021 15:45,98.93356638,99.00665968,98.90503351,98.9254611
06-01-2021 09:30,98.9369927,99.02321234,98.87271584,98.91456744
06-01-2021 09:45,98.89325073,98.94272434,98.82077842,98.88380473
06-01-2021 10:00,99.15930314,99.24767145,99.09777073,99.14984087
06-01-2021 10:15,99.09942048,99.15501213,99.05078328,99.11971771
06-01-2021 10:30,99.14669151,99.19423964,99.0717225,99.12557743
06-01-2021 10:45,99.10938571,99.13534398,99.04766817,99.11130617
06-01-2021 11:00,99.10318956,99.15310501,99.02498137,99.07940451
06-01-2021 11:15,99.08846974,99.14447383,99.00723638,99.08390259
06-01-2021 11:30,99.1592178,99.18305322,99.12016921,99.15858697
06-01-2021 11:45,99.1733396,99.22752068,99.08809842,99.18572116
06-01-2021 12:00,99.21097223,99.27387612,99.15635708,99.22572164
06-01-2021 12:15,99.19854441,99.26982841,99.10966605,99.21468401
06-01-2021 12:30,99.21091333,99.26423734,99.18444814,99.21583208
06-01-2021 12:45,99.30406948,99.35467166,99.21342571,99.28090392
06-01-2021 13:00,99.26684581,99.30735554,99.2224885,99.26485276
06-01-2021 13:15,99.24381652,99.30360253,99.15194224,99.2216371
06-01-2021 13:30,99.14422149,99.23445703,99.0881714,99.16573079
06-01-2021 13:45,99.11319764,99.16974776,99.06082562,99.12109732
06-01-2021 14:00,99.0711868,99.14308149,99.01801615,99.06136132
06-01-2021 14:15,99.04440191,99.10970175,99.00607954,99.04167638
06-01-2021 14:30,99.02202459,99.09052307,98.9428386,99.00503364
06-01-2021 14:45,98.95776497,99.0112919,98.92117452,98.9739328
06-01-2021 15:00,99.02441319,99.08178789,98.97108361,99.0142801
06-01-2021 15:15,98.96984622,99.00930348,98.90095156,98.96564507
06-01-2021 15:30,98.96806617,98.99772605,98.88478274,98.9631661
06-01-2021 15:45,98.98283355,99.04895532,98.88097065,98.9665799
07-01-2021 09:30,98.99495071,99.03363623,98.97368049,99.008619
07-01-2021 09:45,98.99968034,99.02435108,98.91404246,98.99569802
07-01-2021 10:00,98.92978483,98.99535603,98.87189544,98.93763081
07-01-2021 10:15,98.93320442,99.01971988,98.84028185,98.91346405
07-01-2021 10:30,98.89384152,98.93223925,98.8479033,98.91170158
07-01-2021 10:45,98.91617273,98.99792538,98.87796244,98.91774554
07-01-2021 11:00,98.86018166,98.90507338,98.8113284,98.85899498
07-01-2021 11:15,98.87310534,98.89904177,98.8212281,98.85803438
07-01-2021 11:30,98.78896913,98.87653774,98.7119772,98.80833739
07-01-2021 11:45,98.76849128,98.79515399,98.6664196,98.74879623
07-01-2021 12:00,98.6871832,98.76429693,98.61472284,98.68872299
07-01-2021 12:15,98.74165248,98.79509377,98.68910436,98.76023836
07-01-2021 12:30,98.71723633,98.73922979,98.64998961,98.71519691
07-01-2021 12:45,98.71073398,98.80975195,98.65548985,98.72836727
07-01-2021 13:00,98.70001886,98.75078288,98.61646804,98.70440652
07-01-2021 13:15,98.71399147,98.77658555,98.64312059,98.70484796
07-01-2021 13:30,98.69810188,98.74049081,98.64101169,98.67795401
07-01-2021 13:45,98.66366458,98.71278203,98.60954826,98.65606619
07-01-2021 14:00,98.65766426,98.74390561,98.61030647,98.68087565
07-01-2021 14:15,98.66173172,98.71284172,98.59481797,98.65251484
07-01-2021 14:30,98.69432307,98.76082189,98.61621082,98.68204435
07-01-2021 14:45,98.68794016,98.72638543,98.62552874,98.68712387
07-01-2021 15:00,98.65914499,98.73266256,98.56126219,98.64890913
07-01-2021 15:15,98.65401964,98.73264539,98.62101554,98.67482578
07-01-2021 15:30,98.67181586,98.7314837,98.58015823,98.66017603
07-01-2021 15:45,98.64858839,98.6827845,98.57813493,98.66190538
08-01-2021 09:30,98.63815096,98.69687125,98.57878758,98.62489168
08-01-2021 09:45,98.62132536,98.68628415,98.5782316,98.62370246
08-01-2021 10:00,98.56377622,98.63091894,98.49332482,98.55563489
08-01-2021 10:15,98.60049682,98.64724756,98.55990079,98.59619288
08-01-2021 10:30,98.5969544,98.64092482,98.49492257,98.57290072
08-01-2021 10:45,98.53877639,98.59117305,98.4804661,98.5402297
08-01-2021 11:00,98.54869544,98.65486754,98.50094433,98.56637283
08-01-2021 11:15,98.48223394,98.58996471,98.41951841,98.50624487
08-01-2021 11:30,98.50452135,98.56222234,98.47813128,98.51932382
08-01-2021 11:45,98.50941107,98.54476572,98.47069805,98.50469983
08-01-2021 12:00,98.47544379,98.53928744,98.43185609,98.49291095
08-01-2021 12:15,98.44213414,98.4769477,98.3916333,98.45646725
08-01-2021 12:30,98.48838475,98.52518495,98.38492765,98.47113697
08-01-2021 12:45,98.49282431,98.55779736,98.39257622,98.46965602
08-01-2021 13:00,98.4408988,98.47298923,98.4088162,98.44268452
08-01-2021 13:15,98.4664212,98.53589503,98.39297542,98.49044579
08-01-2021 13:30,98.46415252,98.50712218,98.39517014,98.48037456
08-01-2021 13:45,98.48615259,98.52183808,98.43074382,98.48922062
08-01-2021 14:00,98.48787451,98.53823614,98.44874369,98.48160614
08-01-2021 14:15,98.54905995,98.62079377,98.4537154,98.53341353
08-01-2021 14:30,98.54479167,98.62297987,98.49863639,98.52509655
08-01-2021 14:45,98.52073054,98.56444249,98.46783299,98.52410047
08-01-2021 15:00,98.45847608,98.54594515,98.40139125,98.47915385
08-01-2021 15:15,98.52036598,98.54903692,98.44076675,98.51690094
08-01-2021 15:30,98.5143307,98.5668983,98.47730421,98.53458952
08-01-2021 15:45,98.47356055,98.56520085,98.40995304,98.48232499
09-01-2021 09:30,98.51289461,98.5774646,98.40644399,98.49477154
09-01-2021 09:45,98.48205012,98.52119955,98.44066728,98.47520091
09-01-2021 10:00,98.48960715,98.5556844,98.44287969,98.50310438
09-01-2021 10:15,98.49443678,98.53661583,98.41472461,98.49716282
09-01-2021 10:30,98.48285578,98.534104,98.43519372,98.48536834
09-01-2021 10:45,98.47409602,98.55062456,98.40012792,98.4688404
09-01-2021 11:00,98.46914885,98.56609512,98.43660462,98.48060626
09-01-2021 11:15,98.4585519,98.55088079,98.42974169,98.47390776
09-01-2021 11:30,98.53803352,98.58833821,98.45775959,98.53639051
09-01-2021 11:45,98.52140954,98.55496264,98.46537154,98.51930439
09-01-2021 12:00,98.52866951,98.60889948,98.44105372,98.53945831
09-01-2021 12:15,98.48034289,98.52355986,98.39763052,98.46275014
09-01-2021 12:30,98.4450183,98.47025336,98.35622067,98.44200598
09-01-2021 12:45,98.49281635,98.58344781,98.40657158,98.5058258
09-01-2021 13:00,98.44732057,98.52497795,98.42758204,98.46756907
09-01-2021 13:15,98.50760824,98.59464668,98.42297521,98.48767426
09-01-2021 13:30,98.45300316,98.54706382,98.40584803,98.46237056
09-01-2021 13:45,98.43003031,98.50888016,98.33159308,98.41023434
09-01-2021 14:00,98.34979198,98.44911563,98.30939314,98.37390507
09-01-2021 14:15,98.31616277,98.41786049,98.28037273,98.33517666
09-01-2021 14:30,98.4082137,98.45597241,98.33446954,98.4207837
09-01-2021 14:45,98.41581311,98.45247343,98.37374366,98.40474949
09-01-2021 15:00,98.34114139,98.38868245,98.25400531,98.34431786
09-01-2021 15:15,98.32580205,98.37669499,98.24843948,98.34302865
09-01-2021 15:30,98.28626725,98.37154421,98.23947434,98.2762038
09-01-2021 15:45,98.25927866,98.27993708,98.20232168,98.24839516
10-01-2021 09:30,98.21116012,98.29951288,98.13653153,98.23168909
10-01-2021 09:45,98.2800281,98.37662774,98.19520461,98.30143867
10-01-2021 10:00,98.38010017,98.41111433,98.30334909,98.36901272
10-01-2021 10:15,98.34938497,98.39471315,98.29336614,98.35605609
10-01-2021 10:30,98.3742672,98.43193552,98.32590769,98.39868825
10-01-2021 10:45,98.45139437,98.52928118,98.41226693,98.44693806
10-01-2021 11:00,98.45407466,98.49097787,98.36055801,98.4467225
10-01-2021 11:15,98.49201584,98.57304976,98.42552381,98.48631324
10-01-2021 11:30,98.40307957,98.48918261,98.34697537,98.41549106
10-01-2021 11:45,98.44461465,98.50480152,98.34469689,98.43200502
10-01-2021 12:00,98.43287189,98.47854756,98.36084287,98.43299342
10-01-2021 12:15,98.41785511,98.44159038,98.35779868,98.41063013
10-01-2021 12:30,98.39183394,98.44594356,98.31772866,98.39443995
10-01-2021 12:45,98.39531523,98.49180122,98.35675284,98.40878996
10-01-2021 13:00,98.41098082,98.44780514,98.36137133,98.41327302
10-01-2021 13:15,98.41377069,98.46762176,98.3400537,98.39747579
10-01-2021 13:30,98.35650931,98.39715168,98.26868142,98.37450359
10-01-2021 13:45,98.3486743,98.38806317,98.28087413,98.3253582
10-01-2021 14:00,98.36816967,98.43236275,98.28069666,98.35945243
10-01-2021 14:15,98.39204483,98.45480858,98.28412043,98.37159727
10-01-2021 14:30,98.34533276,98.41372016,98.26474199,98.32833501
10-01-2021 14:45,98.28023728,98.30987384,98.21172436,98.27071442
10-01-2021 15:00,98.31296317,98.33674724,98.23553966,98.29572818
10-01-2021 15:15,98.29936659,98.33874834,98.27195894,98.29761697
10-01-2021 15:30,98.33019053,98.40749428,98.29216822,98.33357915
10-01-2021 15:45,98.37624994,98.42579966,98.33772041,98.3949667
11-01-2021 09:30,98.39551091,98.43792719,98.31961516,98.38440395
11-01-2021 09:45,98.3749323,98.47253625,98.33426075,98.38408583
11-01-2021 10:00,98.37851161,98.45579818,98.35373457,98.37938604
11-01-2021 10:15,98.30324925,98.36386482,98.2568442,98.32705923
11-01-2021 10:30,98.32038153,98.34559509,98.23748764,98.31638767
11-01-2021 10:45,98.38766646,98.45331005,98.31270471,98.37831485
11-01-2021 11:00,98.37467547,98.46002556,98.30414194,98.35569471
11-01-2021 11:15,98.32200292,98.42844943,98.29248684,98.34319987
11-01-2021 11:30,98.37073686,98.40117382,98.3084085,98.37622601
11-01-2021 11:45,98.37867849,98.40804525,98.35293779,98.3815268
11-01-2021 12:00,98.35965175,98.42393745,98.30088155,98.35875083
11-01-2021 12:15,98.30847107,98.38886141,98.26941535,98.30511118
11-01-2021 12:30,98.25096706,98.27550953,98.19663814,98.25526376
11-01-2021 12:45,98.27668682,98.32977034,98.22211657,98.25466061
11-01-2021 13:00,98.26003514,98.34260508,98.23115859,98.2639285
11-01-2021 13:15,98.2455613,98.30077733,98.18415095,98.26025713
11-01-2021 13:30,98.26669649,98.30890936,98.22351539,98.28608165
11-01-2021 13:45,98.34501681,98.42929904,98.28210197,98.32893536
11-01-2021 14:00,98.29197541,98.35433923,98.26828768,98.31139803
11-01-2021 14:15,98.26225844,98.33694463,98.1847684,98.26068305
11-01-2021 14:30,98.27675632,98.3409863,98.19522759,98.27587698
11-01-2021 14:45,98.31957557,98.36454743,98.22554279,98.29995211
11-01-2021 15:00,98.30350048,98.36886813,98.2294983,98.29408558
11-01-2021 15:15,98.28800458,98.32051217,98.20033803,98.30049775
11-01-2021 15:30,98.29128353,98.32991778,98.24919976,98.28145076
11-01-2021 15:45,98.28984064,98.34116165,98.23195012,98.3115488
12-01-2021 09:30,98.38060024,98.40857852,98.31134779,98.35623134
12-01-2021 09:45,98.3456492,98.43399577,98.30836948,98.33671091
12-01-2021 10:00,98.33591456,98.41416856,98.30588336,98.35325065
12-01-2021 10:15,98.31220479,98.35645389,98.26669206,98.3013807
12-01-2021 10:30,98.39667129,98.45785993,98.35525192,98.39323253
12-01-2021 10:45,98.36671424,98.42774496,98.33498387,98.38986763
12-01-2021 11:00,98.43888174,98.50897472,98.3850403,98.44810585
12-01-2021 11:15,98.3922977,98.45659596,98.3471542,98.41578861
12-01-2021 11:30,98.42144978,98.47557243,98.34743107,98.4201421
12-01-2021 11:45,98.39371255,98.47522234,98.30988189,98.38011139
12-01-2021 12:00,98.32413336,98.39044192,98.28106547,98.30482302
12-01-2021 12:15,98.25143321,98.33815545,98.19894669,98.24694165
12-01-2021 12:30,98.28123349,98.30738842,98.19224931,98.27248865
12-01-2021 12:45,98.23875562,98.28615491,98.17220387,98.23125947
12-01-2021 13:00,98.30774069,98.36429475,98.23784344,98.28386516
12-01-2021 13:15,98.26091241,98.32479317,98.216502,98.2598599
12-01-2021 13:30,98.19369166,98.28344805,98.14898043,98.19691732
12-01-2021 13:45,98.09810376,98.14245572,98.00829327,98.08833423
12-01-2021 14:00,98.05540346,98.10763183,97.97592623,98.07881652
12-01-2021 14:15,98.19257436,98.23352323,98.08967352,98.1696506
12-01-2021 14:30,98.24090569,98.28459701,98.17498089,98.22571045
12-01-2021 14:45,98.28057935,98.32609514,98.20072413,98.26577856
12-01-2021 15:00,98.23033513,98.3138067,98.19745249,98.23182966
12-01-2021 15:15,98.25951918,98.33024038,98.20715551,98.27503667
12-01-2021 15:30,98.26509353,98.33449864,98.23831667,98.26548384
12-01-2021 15:45,98.26557229,98.35326954,98.21880887,98.26716818
13-01-2021 09:30,98.33900637,98.39196549,98.25437694,98.31523003
13-01-2021 09:45,98.35301125,98.40300375,98.26672164,98.34764259
13-01-2021 10:00,98.38839754,98.45828127,98.3629535,98.38449566
13-01-2021 10:15,98.44644394,98.50873638,98.40251208,98.45473728
13-01-2021 10:30,98.39393358,98.4771023,98.35958138,98.41838996
13-01-2021 10:45,98.45158683,98.48278767,98.39492106,98.44624162
13-01-2021 11:00,98.44487788,98.51378979,98.38839006,98.4516893
13-01-2021 11:15,98.49799679,98.57469702,98.40809698,98.47953885
13-01-2021 11:30,98.46431407,98.5234679,98.41592209,98.48276697
13-01-2021 11:45,98.47772117,98.54195865,98.43431605,98.49933209
13-01-2021 12:00,98.5395598,98.61908933,98.47313252,98.55303409
13-01-2021 12:15,98.48012625,98.52603624,98.40403482,98.48245818
13-01-2021 12:30,98.44067672,98.47436035,98.41643812,98.44888913
13-01-2021 12:45,98.46394193,98.5020918,98.39071286,98.45555499
13-01-2021 13:00,98.47197194,98.54049287,98.44157743,98.48747414
13-01-2021 13:15,98.49875446,98.53179386,98.41174121,98.48017775
13-01-2021 13:30,98.48368135,98.55316885,98.40191872,98.4990008
13-01-2021 13:45,98.52702564,98.58742776,98.45994425,98.52473233
13-01-2021 14:00,98.52112441,98.54315502,98.48800464,98.50893334
13-01-2021 14:15,98.52195563,98.61702924,98.44417078,98.53797117
13-01-2021 14:30,98.57482253,98.66054988,98.51496026,98.57097237
13-01-2021 14:45,98.61197739,98.68750109,98.50875028,98.58976843
13-01-2021 15:00,98.57452539,98.63553931,98.49047804,98.58891798
13-01-2021 15:15,98.61333594,98.64423605,98.53572991,98.60076101
13-01-2021 15:30,98.6219159,98.69160659,98.56879471,98.63890795
13-01-2021 15:45,98.63150165,98.66398698,98.57511648,98.63225368
14-01-2021 09:30,98.53224014,98.61773475,98.44872735,98.55260442
14-01-2021 09:45,98.58581014,98.65708893,98.54002119,98.59422867
14-01-2021 10:00,98.6522447,98.7368905,98.59551293,98.6356267
14-01-2021 10:15,98.64263331,98.72716455,98.57294757,98.66621348
14-01-2021 10:30,98.66455417,98.74701547,98.59114172,98.68800446
14-01-2021 10:45,98.71677837,98.76583394,98.67740727,98.71886462
14-01-2021 11:00,98.77679834,98.82727434,98.71950943,98.774821
14-01-2021 11:15,98.81411622,98.88108272,98.76398582,98.82735228
14-01-2021 11:30,98.88793667,98.93680236,98.81231167,98.87186087
14-01-2021 11:45,98.8599036,98.91238728,98.83039092,98.86459237
14-01-2021 12:00,98.90688604,98.96296895,98.88049941,98.92268881
14-01-2021 12:15,98.9412647,98.97387163,98.87136952,98.92328426
14-01-2021 12:30,98.95746839,99.0073163,98.9026295,98.94687476
14-01-2021 12:45,98.98085294,99.07799737,98.91180328,98.99100537
14-01-2021 13:00,98.95457359,98.99726897,98.91610859,98.96973306
14-01-2021 13:15,99.01177845,99.08648624,98.93185446,99.01115321
14-01-2021 13:30,98.96680895,99.0521405,98.89610142,98.95708775
14-01-2021 13:45,99.02956595,99.073154,98.93457925,99.02081392
14-01-2021 14:00,98.98666296,99.00777405,98.91325902,98.9750853
14-01-2021 14:15,99.00728109,99.07613295,98.98038414,99.01891401
14-01-2021 14:30,98.9915399,99.09189759,98.91861792,99.00648578
14-01-2021 14:45,98.97238541,99.03467995,98.8876124,98.96079461
14-01-2021 15:00,98.87498449,98.96277946,98.79137063,98.86608512
14-01-2021 15:15,98.89096436,98.94847241,98.80802156,98.91161244
14-01-2021 15:30,98.88039464,98.92100564,98.8504451,98.884843
14-01-2021 15:45,98.83115995,98.87427865,98.74091313,98.81360368
15-01-2021 09:30,98.79131016,98.85804066,98.76537109,98.79108194
15-01-2021 09:45,98.74155206,98.81899046,98.67771498,98.73189576
15-01-2021 10:00,98.72495683,98.80723037,98.67791425,98.7131676
15-01-2021 10:15,98.67713676,98.75310323,98.61009104,98.68701825
15-01-2021 10:30,98.7169439,98.81342043,98.66484082,98.72890687
15-01-2021 10:45,98.79192403,98.88440029,98.70586118,98.80087319
15-01-2021 11:00,98.79189388,98.87678355,98.71749332,98.81514957
15-01-2021 11:15,98.87027643,98.94875123,98.8172169,98.87369756
15-01-2021 11:30,98.85280793,98.89770458,98.80747707,98.83423754
15-01-2021 11:45,98.82905278,98.88338858,98.80458067,98.83028143
15-01-2021 12:00,98.82288735,98.91229444,98.74608471,98.82895042
15-01-2021 12:15,98.83877282,98.88243456,98.81017122,98.85749407
15-01-2021 12:30,98.87011075,98.89558328,98.77766711,98.86409202
15-01-2021 12:45,98.93515996,99.02691906,98.89924186,98.94556291
15-01-2021 13:00,99.049267,99.10399581,98.98743188,99.03051732
15-01-2021 13:15,99.09117205,99.133619,99.02448506,99.07056416
15-01-2021 13:30,99.08211468,99.15609731,98.99966193,99.08033692
15-01-2021 13:45,99.10329055,99.18785417,99.02429688,99.12217771
15-01-2021 14:00,99.10536694,99.19458802,99.06506512,99.12527053
15-01-2021 14:15,99.14589676,99.17647147,99.07243495,99.12706313
15-01-2021 14:30,99.14493024,99.16879346,99.07621138,99.14520059
15-01-2021 14:45,99.16832328,99.26082143,99.14733231,99.17683544
15-01-2021 15:00,99.14440494,99.21262996,99.11785004,99.15093133
15-01-2021 15:15,99.21156212,99.26518399,99.14312334,99.1952246
15-01-2021 15:30,99.26285713,99.33990246,99.17100655,99.25439572
15-01-2021 15:45,99.24687988,99.28485965,99.15028584,99.22742719
16-01-2021 09:30,99.27549334,99.31746954,99.22331373,99.26151361
16-01-2021 09:45,99.26442139,99.29285091,99.19798066,99.25030966
16-01-2021 10:00,99.26357447,99.34841662,99.20478225,99.28226669
16-01-2021 10:15,99.3151733,99.36185698,99.24214103,99.31332684
16-01-2021 10:30,99.30972712,99.38048337,99.25185284,99.29130855
16-01-2021 10:45,99.30776127,99.3690961,99.24259204,99.29811279
16-01-2021 11:00,99.39793284,99.42679546,99.369166,99.39897885
16-01-2021 11:15,99.37221403,99.39865095,99.2998647,99.37106004
16-01-2021 11:30,99.37419933,99.41838847,99.29123626,99.35188471
16-01-2021 11:45,99.42862118,99.45183573,99.37568079,99.40680719
16-01-2021 12:00,99.38325757,99.45086322,99.30528429,99.40683465
16-01-2021 12:15,99.38809381,99.4694707,99.30720451,99.39225559
16-01-2021 12:30,99.41177121,99.49733624,99.33492315,99.42200961
16-01-2021 12:45,99.47019728,99.55427274,99.38301605,99.45247044
16-01-2021 13:00,99.43233694,99.49704145,99.35671761,99.44086596
16-01-2021 13:15,99.43755976,99.46588906,99.38721401,99.41997214
16-01-2021 13:30,99.39999002,99.4533889,99.31928501,99.40842724
16-01-2021 13:45,99.38026152,99.43180739,99.33260603,99.3786291
16-01-2021 14:00,99.33533296,99.3731264,99.26612532,99.34477403
16-01-2021 14:15,99.39223039,99.42484562,99.32458243,99.38433585
16-01-2021 14:30,99.40946563,99.45804616,99.34775978,99.41289933
16-01-2021 14:45,99.40424222,99.42644719,99.35326993,99.38395622
16-01-2021 15:00,99.46045733,99.51107935,99.42255143,99.47996645
16-01-2021 15:15,99.56365218,99.65307704,99.49749105,99.58168648
16-01-2021 15:30,99.62930253,99.68511521,99.52650291,99.60662808
16-01-2021 15:45,99.66665199,99.75277445,99.61929769,99.67695216
17-01-2021 09:30,99.60093497,99.63937652,99.56654169,99.61415507
17-01-2021 09:45,99.63530303,99.67422779,99.54730604,99.61265491
17-01-2021 10:00,99.54421901,99.56615862,99.44167503,99.5215622
17-01-2021 10:15,99.4994753,99.56426048,99.47569355,99.52430602
17-01-2021 10:30,99.54965888,99.58352457,99.45836617,99.5341965
17-01-2021 10:45,99.4704619,99.50333234,99.43154358,99.46821281
17-01-2021 11:00,99.48267402,99.54425109,99.42462806,99.50364626
17-01-2021 11:15,99.46949206,99.54306071,99.39898893,99.48263259
17-01-2021 11:30,99.52610013,99.58332583,99.47943001,99.51873797
17-01-2021 11:45,99.48769397,99.52808094,99.41893887,99.48116206
17-01-2021 12:00,99.46697608,99.50224326,99.41050225,99.48150395
17-01-2021 12:15,99.50886542,99.55812279,99.47489397,99.52376423
17-01-2021 12:30,99.56506227,99.62104633,99.46704506,99.55438306
17-01-2021 12:45,99.66910576,99.7041378,99.6227876,99.65784867
17-01-2021 13:00,99.67289123,99.71729501,99.62888948,99.66645723
17-01-2021 13:15,99.72232027,99.79623637,99.63514836,99.70145787
17-01-2021 13:30,99.6918223,99.76273559,99.59380127,99.67690311
17-01-2021 13:45,99.66989265,99.7162033,99.57235087,99.65763911
17-01-2021 14:00,99.7434738,99.78270555,99.67049026,99.72052236
17-01-2021 14:15,99.69611248,99.78454061,99.65171838,99.70985779
17-01-2021 14:30,99.79679763,99.85070354,99.75338826,99.782312
17-01-2021 14:45,99.7644341,99.82015646,99.72267303,99.78637585
17-01-2021 15:00,99.72592309,99.81267492,99.65960443,99.70604234
17-01-2021 15:15,99.75401363,99.81494739,99.6923535,99.74135022
17-01-2021 15:30,99.78892922,99.83559751,99.74300933,99.77240787
17-01-2021 15:45,99.83498171,99.88252743,99.75788794,99.84497686
18-01-2021 09:30,99.81974099,99.90148379,99.74656543,99.81116272
18-01-2021 09:45,99.78853811,99.82408569,99.69949131,99.79120318
18-01-2021 10:00,99.80141078,99.85688226,99.72716294,99.82413129
18-01-2021 10:15,99.84021836,99.899217,99.78159309,99.8359164
18-01-2021 10:30,99.78737105,99.87865848,99.73180263,99.80849855
18-01-2021 10:45,99.83725606,99.87253572,99.79163122,99.83075084
18-01-2021 11:00,99.7511769,99.81788779,99.72589577,99.75134305
18-01-2021 11:15,99.75396097,99.82821247,99.71437992,99.76545498
18-01-2021 11:30,99.73286352,99.76293841,99.6688865,99.72212333
